History_ID,Customer_ID,Service,Booking_Date,Amount_Spent
HIST038575,CUST03651,Facial,2024-09-19,76.12
HIST038576,CUST03651,Facial,2025-01-15,73.08
HIST038577,CUST03651,Facial,2025-04-18,73.83
HIST038578,CUST03651,Facial,2025-07-20,80.55
HIST038579,CUST03651,Facial,2025-09-21,78.08
HIST038580,CUST03651,Makeup,2025-11-20,66.02
HIST038581,CUST03652,Haircut,2024-06-27,49.85
HIST038582,CUST03652,Haircut,2024-10-20,49.42
HIST038583,CUST03652,Haircut,2025-04-26,46.26
HIST038584,CUST03653,Nail Care,2024-03-23,62.36
HIST038585,CUST03653,Nail Care,2024-05-13,54.19
HIST038586,CUST03653,Body Scrub,2024-09-20,51.08
HIST038587,CUST03653,Nail Care,2024-12-14,42.99
HIST038588,CUST03653,Aromatherapy,2025-03-02,42.53
HIST038589,CUST03653,Nail Care,2025-06-29,52.86
HIST038590,CUST03654,Nail Care,2024-11-01,58.37
HIST038591,CUST03654,Nail Care,2025-03-11,59.04
HIST038592,CUST03654,Nail Care,2025-06-27,68.25
HIST038593,CUST03655,Makeup,2024-05-15,202.16
HIST038594,CUST03655,Makeup,2024-06-13,324.6
HIST038595,CUST03655,Makeup,2024-07-13,259.0
HIST038596,CUST03655,Nails,2024-08-23,178.25
HIST038597,CUST03655,Makeup,2024-09-27,282.63
HIST038598,CUST03655,Makeup,2024-11-16,245.75
HIST038599,CUST03655,Makeup,2024-12-18,205.44
HIST038600,CUST03655,Makeup,2025-01-29,285.62
HIST038601,CUST03655,Makeup,2025-04-06,289.46
HIST038602,CUST03655,Makeup,2025-05-02,279.01
HIST038603,CUST03655,Makeup,2025-06-06,298.65
HIST038604,CUST03655,Skin Care,2025-07-07,299.94
HIST038605,CUST03655,Makeup,2025-08-12,277.59
HIST038606,CUST03655,Makeup,2025-09-09,206.95
HIST038607,CUST03655,Makeup,2025-10-27,275.74
HIST038608,CUST03655,Makeup,2026-01-01,268.44
HIST038609,CUST03655,Makeup,2026-03-06,276.27
HIST038610,CUST03656,Spa,2025-08-09,172.81
HIST038611,CUST03656,Spa,2025-11-24,162.66
HIST038612,CUST03657,Body Scrub,2024-04-08,94.7
HIST038613,CUST03657,Massage,2024-05-25,78.19
HIST038614,CUST03657,Massage,2024-08-26,88.82
HIST038615,CUST03657,Massage,2024-12-10,67.88
HIST038616,CUST03657,Massage,2025-04-03,62.03
HIST038617,CUST03657,Massage,2025-06-22,85.03
HIST038618,CUST03657,Massage,2025-08-29,96.12
HIST038619,CUST03658,Facial,2025-11-19,60.2
HIST038620,CUST03659,Makeup,2023-07-07,115.25
HIST038621,CUST03659,Makeup,2023-08-14,114.55
HIST038622,CUST03659,Facial,2023-09-23,114.34
HIST038623,CUST03659,Makeup,2023-10-14,110.67
HIST038624,CUST03659,Makeup,2023-11-22,110.25
HIST038625,CUST03659,Makeup,2024-01-07,136.07
HIST038626,CUST03659,Hair Styling,2024-02-01,95.37
HIST038627,CUST03659,Makeup,2024-03-17,116.51
HIST038628,CUST03659,Makeup,2024-05-11,78.88
HIST038629,CUST03659,Makeup,2024-06-23,130.51
HIST038630,CUST03659,Makeup,2024-08-17,94.29
HIST038631,CUST03659,Makeup,2024-10-18,148.77
HIST038632,CUST03659,Makeup,2024-11-22,97.86
HIST038633,CUST03659,Makeup,2025-02-13,139.45
HIST038634,CUST03659,Nails,2025-03-18,102.37
HIST038635,CUST03659,Nails,2025-04-13,81.68
HIST038636,CUST03659,Nails,2025-05-16,90.96
HIST038637,CUST03659,Makeup,2025-06-25,107.75
HIST038638,CUST03659,Makeup,2025-07-22,110.83
HIST038639,CUST03660,Facial,2024-06-12,117.85
HIST038640,CUST03660,Spa,2024-11-17,125.11
HIST038641,CUST03660,Facial,2025-02-04,106.61
HIST038642,CUST03660,Facial,2025-05-07,191.56
HIST038643,CUST03660,Facial,2025-09-19,139.07
HIST038644,CUST03660,Facial,2025-11-23,139.34
HIST038645,CUST03661,Haircut,2025-02-22,75.06
HIST038646,CUST03661,Haircut,2025-06-19,62.74
HIST038647,CUST03662,Spa,2025-08-31,122.06
HIST038648,CUST03662,Spa,2026-01-03,159.67
HIST038649,CUST03663,Skin Care,2024-04-23,352.78
HIST038650,CUST03663,Skin Care,2024-06-13,346.94
HIST038651,CUST03663,Makeup,2024-07-03,462.76
HIST038652,CUST03663,Makeup,2024-07-29,410.7
HIST038653,CUST03663,Makeup,2024-08-18,385.29
HIST038654,CUST03663,Makeup,2024-09-04,407.4
HIST038655,CUST03663,Makeup,2024-09-26,427.25
HIST038656,CUST03663,Facial,2024-11-06,404.42
HIST038657,CUST03663,Makeup,2024-12-09,270.41
HIST038658,CUST03663,Nails,2024-12-30,361.58
HIST038659,CUST03663,Skin Care,2025-02-06,352.66
HIST038660,CUST03663,Makeup,2025-03-02,346.75
HIST038661,CUST03663,Makeup,2025-03-31,376.21
HIST038662,CUST03663,Nails,2025-04-27,380.64
HIST038663,CUST03663,Makeup,2025-05-22,437.53
HIST038664,CUST03663,Makeup,2025-06-17,382.61
HIST038665,CUST03663,Nails,2025-07-10,366.23
HIST038666,CUST03663,Makeup,2025-08-29,657.12
HIST038667,CUST03663,Makeup,2025-10-04,433.91
HIST038668,CUST03663,Hair Styling,2025-10-22,609.91
HIST038669,CUST03663,Makeup,2025-11-20,395.12
HIST038670,CUST03663,Makeup,2025-12-07,480.73
HIST038671,CUST03663,Makeup,2026-01-02,348.46
HIST038672,CUST03663,Makeup,2026-03-18,384.3
HIST038673,CUST03663,Makeup,2026-04-14,327.33
HIST038674,CUST03664,Spa,2024-01-11,257.23
HIST038675,CUST03664,Spa,2024-03-11,410.3
HIST038676,CUST03664,Spa,2024-06-02,219.12
HIST038677,CUST03664,Spa,2024-10-07,230.05
HIST038678,CUST03664,Spa,2024-12-03,212.31
HIST038679,CUST03664,Spa,2025-03-05,292.67
HIST038680,CUST03664,Spa,2025-07-19,308.74
HIST038681,CUST03664,Spa,2025-11-06,367.82
HIST038682,CUST03664,Massage,2026-01-04,252.12
HIST038683,CUST03665,Haircut,2025-03-28,58.35
HIST038684,CUST03665,Haircut,2025-11-10,65.57
HIST038685,CUST03666,Haircut,2025-01-01,91.68
HIST038686,CUST03666,Haircut,2025-04-13,82.08
HIST038687,CUST03666,Haircut,2025-07-15,78.89
HIST038688,CUST03666,Keratin Treatment,2025-12-04,73.1
HIST038689,CUST03667,Nail Care,2024-10-19,170.53
HIST038690,CUST03667,Nail Care,2024-12-02,177.63
HIST038691,CUST03667,Nail Care,2025-02-05,155.27
HIST038692,CUST03667,Nail Care,2025-03-25,133.06
HIST038693,CUST03667,Nail Care,2025-06-23,296.74
HIST038694,CUST03667,Nail Care,2025-08-13,193.06
HIST038695,CUST03667,Nail Care,2025-09-24,166.12
HIST038696,CUST03667,Facial,2025-11-03,168.81
HIST038697,CUST03668,Hair Coloring,2023-11-07,113.66
HIST038698,CUST03668,Hair Coloring,2023-12-10,125.44
HIST038699,CUST03668,Hair Styling,2024-02-07,168.7
HIST038700,CUST03668,Hair Coloring,2024-03-22,137.83
HIST038701,CUST03668,Hair Coloring,2024-04-16,153.84
HIST038702,CUST03668,Hair Coloring,2024-05-28,123.79
HIST038703,CUST03668,Hair Coloring,2024-07-07,180.82
HIST038704,CUST03668,Hair Coloring,2024-08-16,143.24
HIST038705,CUST03668,Hair Coloring,2024-09-16,183.36
HIST038706,CUST03668,Hair Coloring,2024-11-14,149.52
HIST038707,CUST03668,Hair Coloring,2024-12-26,188.63
HIST038708,CUST03668,Hair Coloring,2025-02-08,164.51
HIST038709,CUST03668,Hair Styling,2025-03-18,179.3
HIST038710,CUST03668,Hair Coloring,2025-05-04,157.82
HIST038711,CUST03668,Keratin Treatment,2025-06-03,188.29
HIST038712,CUST03668,Hair Coloring,2025-08-01,147.41
HIST038713,CUST03668,Hair Styling,2025-09-17,162.31
HIST038714,CUST03668,Hair Coloring,2025-10-22,131.12
HIST038715,CUST03668,Hair Coloring,2025-12-13,165.37
HIST038716,CUST03669,Hair Coloring,2025-02-20,230.34
HIST038717,CUST03669,Hair Coloring,2025-06-25,163.65
HIST038718,CUST03669,Haircut,2025-10-24,180.1
HIST038719,CUST03669,Hair Coloring,2026-01-31,148.14
HIST038720,CUST03670,Haircut,2024-12-07,33.58
HIST038721,CUST03670,Haircut,2025-04-20,39.72
HIST038722,CUST03671,Spa,2026-01-04,209.51
HIST038723,CUST03672,Makeup,2023-10-14,321.25
HIST038724,CUST03672,Nails,2023-11-09,415.9
HIST038725,CUST03672,Makeup,2023-11-25,406.09
HIST038726,CUST03672,Makeup,2023-12-11,484.2
HIST038727,CUST03672,Makeup,2024-01-06,465.45
HIST038728,CUST03672,Makeup,2024-01-31,384.45
HIST038729,CUST03672,Makeup,2024-02-18,415.0
HIST038730,CUST03672,Makeup,2024-03-21,436.11
HIST038731,CUST03672,Makeup,2024-04-21,516.38
HIST038732,CUST03672,Makeup,2024-05-10,378.41
HIST038733,CUST03672,Facial,2024-06-22,408.41
HIST038734,CUST03672,Makeup,2024-07-07,511.57
HIST038735,CUST03672,Makeup,2024-07-22,571.11
HIST038736,CUST03672,Makeup,2024-08-07,454.78
HIST038737,CUST03672,Facial,2024-08-30,263.19
HIST038738,CUST03672,Makeup,2024-09-22,402.54
HIST038739,CUST03672,Makeup,2024-10-11,395.76
HIST038740,CUST03672,Makeup,2024-11-01,430.2
HIST038741,CUST03672,Makeup,2024-11-23,383.21
HIST038742,CUST03672,Makeup,2024-12-05,360.31
HIST038743,CUST03672,Makeup,2024-12-26,484.81
HIST038744,CUST03672,Makeup,2025-02-03,762.81
HIST038745,CUST03672,Makeup,2025-02-20,433.78
HIST038746,CUST03672,Makeup,2025-03-20,368.87
HIST038747,CUST03672,Makeup,2025-04-15,455.98
HIST038748,CUST03672,Skin Care,2025-05-05,373.9
HIST038749,CUST03672,Makeup,2025-05-19,484.12
HIST038750,CUST03672,Makeup,2025-06-04,458.39
HIST038751,CUST03672,Skin Care,2025-07-16,371.93
HIST038752,CUST03672,Makeup,2025-08-10,715.96
HIST038753,CUST03672,Makeup,2025-09-06,545.08
HIST038754,CUST03672,Makeup,2025-09-26,501.38
HIST038755,CUST03672,Makeup,2025-10-22,402.61
HIST038756,CUST03672,Skin Care,2025-11-11,666.52
HIST038757,CUST03672,Makeup,2025-12-04,492.45
HIST038758,CUST03672,Makeup,2025-12-18,470.32
HIST038759,CUST03672,Makeup,2026-01-12,711.22
HIST038760,CUST03672,Makeup,2026-01-27,505.89
HIST038761,CUST03673,Makeup,2023-04-07,430.87
HIST038762,CUST03673,Makeup,2023-05-02,222.12
HIST038763,CUST03673,Makeup,2023-06-11,214.73
HIST038764,CUST03673,Makeup,2023-07-23,234.1
HIST038765,CUST03673,Nails,2023-09-07,260.51
HIST038766,CUST03673,Facial,2023-10-09,203.77
HIST038767,CUST03673,Makeup,2023-10-29,209.4
HIST038768,CUST03673,Makeup,2023-11-25,179.91
HIST038769,CUST03673,Makeup,2023-12-26,257.09
HIST038770,CUST03673,Makeup,2024-01-27,233.64
HIST038771,CUST03673,Makeup,2024-02-13,294.17
HIST038772,CUST03673,Makeup,2024-04-10,308.25
HIST038773,CUST03673,Makeup,2024-05-22,447.72
HIST038774,CUST03673,Makeup,2024-06-29,246.55
HIST038775,CUST03673,Makeup,2024-07-27,417.64
HIST038776,CUST03673,Makeup,2024-08-30,253.7
HIST038777,CUST03673,Makeup,2024-10-02,422.87
HIST038778,CUST03673,Makeup,2024-10-23,251.37
HIST038779,CUST03673,Makeup,2024-11-11,193.04
HIST038780,CUST03673,Makeup,2024-11-29,373.16
HIST038781,CUST03673,Facial,2024-12-19,264.06
HIST038782,CUST03673,Makeup,2025-01-10,384.56
HIST038783,CUST03673,Makeup,2025-01-26,254.8
HIST038784,CUST03673,Makeup,2025-02-18,249.61
HIST038785,CUST03673,Makeup,2025-03-18,286.38
HIST038786,CUST03673,Makeup,2025-04-08,226.53
HIST038787,CUST03673,Makeup,2025-05-04,272.64
HIST038788,CUST03673,Makeup,2025-06-11,274.41
HIST038789,CUST03673,Hair Styling,2025-06-23,296.08
HIST038790,CUST03673,Makeup,2025-07-19,276.31
HIST038791,CUST03673,Makeup,2025-08-02,290.28
HIST038792,CUST03673,Hair Styling,2025-09-01,279.26
HIST038793,CUST03673,Makeup,2025-09-24,296.05
HIST038794,CUST03674,Hair Coloring,2026-03-17,214.46
HIST038795,CUST03675,Nails,2023-12-22,234.9
HIST038796,CUST03675,Makeup,2024-01-22,269.03
HIST038797,CUST03675,Makeup,2024-02-16,183.21
HIST038798,CUST03675,Makeup,2024-03-19,261.01
HIST038799,CUST03675,Makeup,2024-04-01,294.95
HIST038800,CUST03675,Hair Styling,2024-05-02,297.16
HIST038801,CUST03675,Makeup,2024-05-26,254.76
HIST038802,CUST03675,Makeup,2024-06-19,237.38
HIST038803,CUST03675,Nails,2024-07-07,251.52
HIST038804,CUST03675,Nails,2024-07-21,208.51
HIST038805,CUST03675,Makeup,2024-09-01,248.25
HIST038806,CUST03675,Makeup,2024-09-26,228.27
HIST038807,CUST03675,Skin Care,2024-10-13,210.84
HIST038808,CUST03675,Makeup,2024-11-26,238.69
HIST038809,CUST03675,Makeup,2024-12-22,255.44
HIST038810,CUST03675,Makeup,2025-01-07,312.67
HIST038811,CUST03675,Makeup,2025-01-29,285.75
HIST038812,CUST03675,Makeup,2025-03-10,255.16
HIST038813,CUST03675,Makeup,2025-05-17,261.95
HIST038814,CUST03675,Hair Styling,2025-06-04,244.57
HIST038815,CUST03675,Makeup,2025-06-29,221.84
HIST038816,CUST03675,Makeup,2025-08-17,307.68
HIST038817,CUST03675,Makeup,2025-08-31,274.4
HIST038818,CUST03675,Makeup,2025-09-25,245.61
HIST038819,CUST03675,Makeup,2025-10-25,220.19
HIST038820,CUST03675,Facial,2025-11-29,211.78
HIST038821,CUST03675,Makeup,2025-12-23,305.51
HIST038822,CUST03675,Makeup,2026-01-21,260.44
HIST038823,CUST03675,Makeup,2026-02-15,246.5
HIST038824,CUST03676,Makeup,2024-04-04,150.26
HIST038825,CUST03676,Makeup,2024-06-23,231.19
HIST038826,CUST03676,Makeup,2024-08-13,167.07
HIST038827,CUST03676,Makeup,2024-10-02,136.9
HIST038828,CUST03676,Makeup,2024-11-08,151.43
HIST038829,CUST03676,Makeup,2024-12-22,200.46
HIST038830,CUST03676,Makeup,2025-02-13,140.6
HIST038831,CUST03676,Makeup,2025-04-21,148.12
HIST038832,CUST03676,Facial,2025-06-09,117.99
HIST038833,CUST03676,Makeup,2025-09-02,200.46
HIST038834,CUST03676,Makeup,2025-10-15,186.31
HIST038835,CUST03676,Makeup,2025-12-25,141.15
HIST038836,CUST03677,Haircut,2025-08-08,152.25
HIST038837,CUST03678,Spa,2024-04-24,180.75
HIST038838,CUST03678,Spa,2024-05-25,245.06
HIST038839,CUST03678,Massage,2024-06-25,330.83
HIST038840,CUST03678,Aromatherapy,2024-08-04,193.64
HIST038841,CUST03678,Facial,2024-08-31,219.04
HIST038842,CUST03678,Spa,2024-09-27,339.27
HIST038843,CUST03678,Spa,2024-11-04,182.78
HIST038844,CUST03678,Spa,2024-11-28,225.86
HIST038845,CUST03678,Spa,2024-12-26,198.14
HIST038846,CUST03678,Aromatherapy,2025-01-23,256.62
HIST038847,CUST03678,Facial,2025-03-14,233.71
HIST038848,CUST03678,Spa,2025-04-20,247.44
HIST038849,CUST03678,Spa,2025-05-25,284.78
HIST038850,CUST03678,Spa,2025-07-03,219.52
HIST038851,CUST03678,Body Scrub,2025-07-25,257.46
HIST038852,CUST03678,Spa,2025-09-17,226.69
HIST038853,CUST03678,Spa,2025-10-28,233.12
HIST038854,CUST03678,Massage,2025-12-05,184.24
HIST038855,CUST03678,Spa,2026-01-07,262.28
HIST038856,CUST03678,Spa,2026-02-04,265.01
HIST038857,CUST03679,Nail Care,2025-12-20,126.98
HIST038858,CUST03680,Aromatherapy,2023-12-09,68.78
HIST038859,CUST03680,Nail Care,2024-02-03,78.04
HIST038860,CUST03680,Nail Care,2024-05-21,87.5
HIST038861,CUST03680,Nail Care,2024-09-01,58.51
HIST038862,CUST03680,Aromatherapy,2024-10-20,85.19
HIST038863,CUST03680,Nail Care,2025-01-16,78.46
HIST038864,CUST03680,Nail Care,2025-02-26,82.6
HIST038865,CUST03680,Nail Care,2025-08-02,75.43
HIST038866,CUST03681,Spa,2024-05-09,163.08
HIST038867,CUST03681,Spa,2024-07-26,397.96
HIST038868,CUST03681,Spa,2024-09-01,181.29
HIST038869,CUST03681,Spa,2024-10-07,225.18
HIST038870,CUST03681,Spa,2024-11-18,199.62
HIST038871,CUST03681,Spa,2025-01-20,199.28
HIST038872,CUST03681,Body Scrub,2025-02-25,248.3
HIST038873,CUST03681,Spa,2025-03-25,192.63
HIST038874,CUST03681,Spa,2025-05-11,204.8
HIST038875,CUST03681,Spa,2025-06-02,274.9
HIST038876,CUST03681,Spa,2025-08-09,230.01
HIST038877,CUST03681,Spa,2025-09-16,257.88
HIST038878,CUST03681,Spa,2025-11-20,171.98
HIST038879,CUST03681,Spa,2026-01-14,236.0
HIST038880,CUST03682,Massage,2024-09-13,48.16
HIST038881,CUST03682,Massage,2025-04-12,41.8
HIST038882,CUST03682,Massage,2025-07-04,57.83
HIST038883,CUST03683,Spa,2024-12-06,179.11
HIST038884,CUST03683,Spa,2025-03-19,166.36
HIST038885,CUST03683,Spa,2025-05-07,123.18
HIST038886,CUST03683,Spa,2025-07-01,266.46
HIST038887,CUST03683,Spa,2025-10-17,159.02
HIST038888,CUST03684,Body Scrub,2023-12-11,236.88
HIST038889,CUST03684,Aromatherapy,2024-01-11,208.04
HIST038890,CUST03684,Massage,2024-02-21,225.35
HIST038891,CUST03684,Massage,2024-03-22,341.0
HIST038892,CUST03684,Body Scrub,2024-05-23,161.83
HIST038893,CUST03684,Massage,2024-06-22,241.02
HIST038894,CUST03684,Massage,2024-07-21,241.98
HIST038895,CUST03684,Massage,2024-09-12,232.7
HIST038896,CUST03684,Massage,2024-11-11,353.35
HIST038897,CUST03684,Massage,2025-01-02,199.13
HIST038898,CUST03684,Massage,2025-02-27,174.97
HIST038899,CUST03684,Aromatherapy,2025-03-21,206.41
HIST038900,CUST03684,Massage,2025-04-21,169.2
HIST038901,CUST03684,Massage,2025-06-14,205.85
HIST038902,CUST03684,Massage,2025-07-24,179.93
HIST038903,CUST03684,Massage,2025-09-11,182.05
HIST038904,CUST03685,Makeup,2024-08-17,358.33
HIST038905,CUST03685,Nails,2024-12-09,239.63
HIST038906,CUST03685,Makeup,2025-03-17,343.68
HIST038907,CUST03685,Makeup,2025-08-21,291.78
HIST038908,CUST03685,Makeup,2026-01-31,308.49
HIST038909,CUST03686,Nail Care,2024-07-26,146.45
HIST038910,CUST03686,Nail Care,2024-09-20,206.41
HIST038911,CUST03686,Nail Care,2024-11-25,200.97
HIST038912,CUST03686,Nail Care,2025-02-03,156.92
HIST038913,CUST03686,Nail Care,2025-05-21,144.94
HIST038914,CUST03686,Nail Care,2025-07-13,152.98
HIST038915,CUST03686,Aromatherapy,2025-08-25,144.36
HIST038916,CUST03687,Haircut,2025-04-12,115.5
HIST038917,CUST03687,Haircut,2025-07-13,102.79
HIST038918,CUST03687,Hair Coloring,2025-10-16,126.41
HIST038919,CUST03688,Spa,2023-11-20,429.74
HIST038920,CUST03688,Spa,2023-12-25,464.21
HIST038921,CUST03688,Spa,2024-01-20,451.77
HIST038922,CUST03688,Spa,2024-02-16,431.53
HIST038923,CUST03688,Body Scrub,2024-03-23,378.13
HIST038924,CUST03688,Spa,2024-04-13,317.11
HIST038925,CUST03688,Spa,2024-05-06,359.66
HIST038926,CUST03688,Facial,2024-05-25,408.18
HIST038927,CUST03688,Spa,2024-06-26,420.59
HIST038928,CUST03688,Spa,2024-07-29,291.68
HIST038929,CUST03688,Spa,2024-08-27,443.28
HIST038930,CUST03688,Spa,2024-10-27,351.07
HIST038931,CUST03688,Aromatherapy,2024-12-06,289.53
HIST038932,CUST03688,Spa,2025-01-07,306.91
HIST038933,CUST03688,Spa,2025-02-08,409.55
HIST038934,CUST03688,Spa,2025-03-27,449.11
HIST038935,CUST03688,Spa,2025-05-03,438.65
HIST038936,CUST03688,Body Scrub,2025-06-12,424.0
HIST038937,CUST03688,Spa,2025-07-02,431.62
HIST038938,CUST03688,Facial,2025-08-26,366.6
HIST038939,CUST03688,Spa,2025-09-28,310.89
HIST038940,CUST03688,Spa,2025-10-18,351.7
HIST038941,CUST03688,Spa,2025-11-22,467.63
HIST038942,CUST03688,Spa,2025-12-16,720.22
HIST038943,CUST03688,Spa,2026-01-22,340.57
HIST038944,CUST03688,Spa,2026-02-12,453.03
HIST038945,CUST03689,Haircut,2023-12-03,45.03
HIST038946,CUST03689,Haircut,2024-08-08,47.68
HIST038947,CUST03689,Haircut,2025-02-09,51.08
HIST038948,CUST03689,Hair Coloring,2025-07-04,33.3
HIST038949,CUST03690,Spa,2023-08-01,95.98
HIST038950,CUST03690,Spa,2023-10-23,141.73
HIST038951,CUST03690,Spa,2024-01-16,101.44
HIST038952,CUST03690,Spa,2024-04-28,114.97
HIST038953,CUST03690,Spa,2024-07-13,87.26
HIST038954,CUST03690,Spa,2024-10-08,106.59
HIST038955,CUST03690,Spa,2024-11-15,147.59
HIST038956,CUST03690,Spa,2025-02-28,118.71
HIST038957,CUST03690,Aromatherapy,2025-05-17,128.8
HIST038958,CUST03690,Spa,2025-06-27,96.18
HIST038959,CUST03691,Facial,2024-03-21,157.09
HIST038960,CUST03691,Facial,2024-06-30,177.59
HIST038961,CUST03691,Facial,2024-10-14,176.3
HIST038962,CUST03691,Facial,2025-02-04,128.68
HIST038963,CUST03691,Facial,2025-03-27,136.71
HIST038964,CUST03691,Facial,2025-06-06,175.47
HIST038965,CUST03691,Facial,2025-10-01,180.61
HIST038966,CUST03691,Facial,2025-12-14,170.17
HIST038967,CUST03691,Facial,2026-03-01,180.36
HIST038968,CUST03692,Hair Coloring,2025-06-17,107.85
HIST038969,CUST03692,Hair Coloring,2025-11-14,130.0
HIST038970,CUST03693,Facial,2023-11-05,125.82
HIST038971,CUST03693,Hair Coloring,2024-01-28,124.71
HIST038972,CUST03693,Nail Care,2024-04-19,158.34
HIST038973,CUST03693,Nail Care,2024-07-09,171.3
HIST038974,CUST03693,Nail Care,2024-08-21,177.81
HIST038975,CUST03693,Body Scrub,2024-11-29,198.13
HIST038976,CUST03693,Nail Care,2024-12-31,183.83
HIST038977,CUST03693,Nail Care,2025-03-02,140.09
HIST038978,CUST03693,Nail Care,2025-04-03,172.81
HIST038979,CUST03693,Nail Care,2025-07-16,166.96
HIST038980,CUST03693,Nail Care,2025-09-03,141.71
HIST038981,CUST03694,Hair Coloring,2025-01-17,197.48
HIST038982,CUST03694,Hair Coloring,2025-05-02,148.81
HIST038983,CUST03694,Hair Styling,2025-08-06,194.76
HIST038984,CUST03694,Hair Coloring,2025-10-10,184.97
HIST038985,CUST03694,Hair Coloring,2026-01-25,225.68
HIST038986,CUST03695,Makeup,2024-03-30,350.24
HIST038987,CUST03695,Makeup,2024-05-18,219.11
HIST038988,CUST03695,Makeup,2024-06-17,188.58
HIST038989,CUST03695,Makeup,2024-08-06,224.42
HIST038990,CUST03695,Facial,2024-09-05,217.2
HIST038991,CUST03695,Makeup,2024-10-19,317.35
HIST038992,CUST03695,Makeup,2024-12-18,192.24
HIST038993,CUST03695,Hair Styling,2025-01-28,208.91
HIST038994,CUST03695,Nails,2025-04-15,212.37
HIST038995,CUST03695,Makeup,2025-06-11,226.93
HIST038996,CUST03695,Makeup,2025-08-13,207.57
HIST038997,CUST03695,Makeup,2025-09-28,197.46
HIST038998,CUST03695,Makeup,2025-11-27,279.4
HIST038999,CUST03695,Skin Care,2025-12-24,157.16
HIST039000,CUST03695,Makeup,2026-02-17,179.54
HIST039001,CUST03695,Facial,2026-04-09,224.24
HIST039002,CUST03696,Spa,2023-08-30,388.45
HIST039003,CUST03696,Spa,2023-09-16,444.74
HIST039004,CUST03696,Spa,2023-10-14,404.62
HIST039005,CUST03696,Facial,2023-11-10,283.98
HIST039006,CUST03696,Spa,2023-12-19,414.49
HIST039007,CUST03696,Massage,2024-01-15,613.92
HIST039008,CUST03696,Spa,2024-02-09,330.37
HIST039009,CUST03696,Spa,2024-02-28,403.12
HIST039010,CUST03696,Spa,2024-03-31,333.83
HIST039011,CUST03696,Spa,2024-04-11,350.58
HIST039012,CUST03696,Spa,2024-05-17,535.97
HIST039013,CUST03696,Aromatherapy,2024-06-11,267.04
HIST039014,CUST03696,Spa,2024-07-03,404.86
HIST039015,CUST03696,Spa,2024-08-10,262.88
HIST039016,CUST03696,Spa,2024-09-01,401.68
HIST039017,CUST03696,Massage,2024-10-20,291.06
HIST039018,CUST03696,Spa,2024-11-15,373.54
HIST039019,CUST03696,Spa,2024-12-05,262.88
HIST039020,CUST03696,Spa,2024-12-30,400.23
HIST039021,CUST03696,Spa,2025-01-25,323.2
HIST039022,CUST03696,Spa,2025-02-23,347.09
HIST039023,CUST03696,Spa,2025-03-20,379.6
HIST039024,CUST03696,Spa,2025-04-08,365.32
HIST039025,CUST03696,Body Scrub,2025-04-29,295.8
HIST039026,CUST03696,Spa,2025-05-23,403.55
HIST039027,CUST03696,Spa,2025-07-19,368.07
HIST039028,CUST03696,Spa,2025-08-04,356.02
HIST039029,CUST03696,Spa,2025-08-31,317.37
HIST039030,CUST03696,Spa,2025-09-22,467.34
HIST039031,CUST03696,Spa,2025-10-18,429.18
HIST039032,CUST03696,Spa,2025-11-18,422.4
HIST039033,CUST03697,Hair Coloring,2024-03-11,220.66
HIST039034,CUST03697,Hair Coloring,2024-04-18,245.82
HIST039035,CUST03697,Hair Coloring,2024-05-17,225.86
HIST039036,CUST03697,Hair Coloring,2024-07-03,233.21
HIST039037,CUST03697,Keratin Treatment,2024-07-26,228.14
HIST039038,CUST03697,Hair Coloring,2024-08-29,242.39
HIST039039,CUST03697,Hair Coloring,2024-10-04,178.59
HIST039040,CUST03697,Hair Styling,2024-11-02,231.8
HIST039041,CUST03697,Hair Coloring,2024-12-01,258.26
HIST039042,CUST03697,Hair Coloring,2024-12-28,212.08
HIST039043,CUST03697,Hair Coloring,2025-01-23,234.15
HIST039044,CUST03697,Hair Coloring,2025-03-06,206.6
HIST039045,CUST03697,Hair Coloring,2025-03-25,230.17
HIST039046,CUST03697,Hair Coloring,2025-05-02,273.91
HIST039047,CUST03697,Hair Coloring,2025-06-01,251.36
HIST039048,CUST03697,Keratin Treatment,2025-07-30,183.22
HIST039049,CUST03697,Hair Coloring,2025-08-25,224.72
HIST039050,CUST03697,Hair Coloring,2025-09-16,231.41
HIST039051,CUST03697,Hair Coloring,2025-11-13,231.67
HIST039052,CUST03697,Hair Spa,2025-12-16,242.42
HIST039053,CUST03698,Nail Care,2024-02-11,137.62
HIST039054,CUST03698,Nail Care,2024-05-29,146.44
HIST039055,CUST03698,Nail Care,2024-09-03,153.95
HIST039056,CUST03698,Nail Care,2024-11-17,145.89
HIST039057,CUST03698,Facial,2025-02-11,104.26
HIST039058,CUST03698,Nail Care,2025-05-07,139.52
HIST039059,CUST03698,Nail Care,2025-08-24,145.31
HIST039060,CUST03698,Nail Care,2025-09-28,122.41
HIST039061,CUST03699,Makeup,2025-09-04,369.62
HIST039062,CUST03699,Makeup,2026-02-22,327.99
HIST039063,CUST03700,Massage,2023-03-18,226.98
HIST039064,CUST03700,Massage,2023-05-08,283.56
HIST039065,CUST03700,Aromatherapy,2023-05-27,277.87
HIST039066,CUST03700,Massage,2023-06-24,219.49
HIST039067,CUST03700,Massage,2023-08-06,186.71
HIST039068,CUST03700,Spa,2023-09-04,366.79
HIST039069,CUST03700,Massage,2023-10-14,216.48
